Security Code,Security Id,Security Name,Group,Face Value,Industry,INR
539983,SIDH,Sidh Automobiles Ltd,XT,10,Other Financial Services,
539991,GLOBE,Globe Industrial Resources Ltd,XT,10,Comm.Trading  &amp; Distribution,
540062,GOLDENCREST,Golden Crest Education &amp; Services Ltd,XT,10,Education,
540066,SAIMOH,Sai Moh Auto Links Ltd,XT,10,Auto Parts &amp; Equipment,
540098,BSLRIFS1RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 1 REGULAR GROWTH,B ,10,,
540099,BSLRIFS1RD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 1 REGULAR DIVIDEND,B ,10,,
540100,BSLRIFS1RS,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - REGULAR PLAN - DIVIDEND SWEEP,B ,10,,
540101,BSLRIFS1DG,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - GROWTH,B ,10,,
540102,BSLRIFS1DD,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - DIVIDEND PAYOUT,B ,10,,
540103,BSLRIFS1DS,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - DIVIDEND SWEEP,B ,10,,
540132,SIIL,Sabrimala Industries India Ltd,XT,10,Comm.Trading  &amp; Distribution,
540148,BINDALEXPO,Bindal Exports Ltd,M ,10,Other Apparels &amp; Accessories,
540174,SOUTHERNIN,Southern Infosys Ltd,XT,10,,
540176,IPRU2880,ICICI PRUDENTIAL VALUE FUND SERIES 9-CUMULATIVE,B ,10,,
540177,IPRU9082,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIRECT PLAN CUMULATIVE,B ,10,,
540178,IPRU9083,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIRECT PLAN DIVIDEND PAYOUT,B ,10,,
540179,IPRU2881,ICICI PRUDENTIAL VALUE FUND SERIES 9-DIVIDEND PAYOUT,B ,10,,
540181,SALEM,Salem Erode Investments Ltd,XT,1,Finance (including NBFCs),
540194,BSLRIFS2RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 REGULAR GROWTH,B ,10,,
540195,BSLRIFS2RN,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 REGULAR DIVIDEND,B ,10,,
540196,BSLRIFS2DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 DIRECT GROWTH,B ,10,,
540197,BSLRIFS2DN,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 2 DIRECT DIVIDEND,B ,10,,
540199,CMBL,Corporate Merchant Bankers Ltd,XT,10,Other Financial Services,
540211,SIFL,Sparkling (India) Finshares Ltd,XT,10,Finance (including NBFCs),
540248,AXISE1D1D,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-DIVIDEND PAYOUT,B ,10,,
540249,AXISE1DGG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-GROWTH,B ,10,,
540250,AXISE1DPD,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-DIVIDEND PAYOUT,B ,10,,
540252,VOL,Veeram Ornaments Ltd,M ,10,Other Apparels &amp; Accessories,
540254,MTPL,Marg Techno Projects Ltd,XT,10,,
540255,IPRU2894,ICICI PRUDENTIAL VALUE FUND - SERIES 10- CUMULATIVE OPTION,B ,10,,
540256,IPRU2895,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIVIDEND PAYOUT OPTION,B ,10,,
540257,IPRU9096,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIRECT PLAN CUMULATIVE OPTION,B ,10,,
540258,IPRU9097,ICICI PRUDENTIAL VALUE FUND - SERIES 10- DIRECT PLAN DIVIDEND PAYOUT OPTION,B ,10,,
540266,GLCL,Globe Commercials Ltd,XT,10,Comm.Trading  &amp; Distribution,
540267,FLORACORP,Flora Corporation Ltd,XT,10,Comm.Trading  &amp; Distribution,
540268,DHANVARSHA,Dhanvarsha Finvest Ltd,XT,10,Other Financial Services,
540270,RAIDEEPIND,Raideep Industries Ltd,XT,10,Comm.Trading  &amp; Distribution,
540271,IPRU2896,ICICI Prudential Value fund Series 11 - Cumulative,B ,10,,
540272,IPRU2897,ICICI Prudential Value fund Series 11 -  Dividend Payout,B ,10,,
540273,IPRU9098,ICICI Prudential Value fund Series 11 -  Direct Plan Cumulative,B ,10,,
540274,IPRU9099,ICICI Prudential Value fund Series 11 -  Direct Plan Dividend Payout,B ,10,,
540310,CFL,Classic Filaments Ltd,XT,10,Textiles,
540318,SUERYAAKNI,Sueryaa Knitwear Ltd,XT,10,Textiles,
540333,AXISE2D1D,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Dividend Payout,B ,10,,
540334,AXISE2DGG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Growth,B ,10,,
540335,AXISE2DPD,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Dividend Payout,B ,10,,
540336,AXISE2GPG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Growth,B ,10,,
540378,BSLRIFS3RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 REGULAR GROWTH,B ,10,,
540379,BSLRIFS3RD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 REGULAR DIVIDEND,B ,10,,
540381,BSLRIFS3DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 DIRECT GROWTH,B ,10,,
540383,BSLRIFS3DD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 3 DIRECT DIVIDEND,B ,10,,
540396,MANOMAY,Manomay Tex India Ltd,M ,10,Textiles,
540417,CA50T,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 50% - Direct,B ,10,,
540418,CA10T,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 100% - Direct,B ,10,,
540419,CD50T,HDFC Charity Fund for Cancer Cure - Debt Plan 50% - Direct,B ,10,,
540420,CD10T,HDFC Charity Fund for Cancer Cure - Debt Plan 100% - Direct,B ,10,,
540421,CA50R,HDFC Charity Fund for Cancer Cure - Arbitrage Plan50%  - Regular,B ,10,,
540422,CA10R,HDFC Charity Fund for Cancer Cure - Arbitrage Plan 100% - Regular,B ,10,,
540423,CD50R,HDFC Charity Fund for Cancer Cure - Debt Plan 50%  - Regular,B ,10,,
540424,CD10R,HDFC Charity Fund for Cancer Cure - Debt Plan 100% - Regular,B ,10,,
540467,PARMSILK,Parmeshwari Silk Mills Ltd,XT,10,Other Apparels &amp; Accessories,
540468,KMSMEDI,KMS Medisurgi Ltd,M ,10,Healthcare Supplies,
540469,IPRU2933,ICICI Prudential Value Fund Series 12 - Dividend Payout Option,B ,10,,
540470,IPRU9135,ICICI Prudential Value Fund Series 12 - Direct Plan Dividend Payout Option,B ,10,,
540515,KANUNGO,Kanungo Financiers Ltd,XT,10,Other Financial Services,
540538,IPRU2955,ICICI Prudential Value Fund- Series 13- Dividend Payout Option,B ,10,,
540539,IPRU9157,ICICI Prudential Value Fund Series- 13- Direct Plan Dividend Payout Option,B ,10,,
540551,AXISAEDGG,Axis Equity Advantage Fund- Series 1 Direct Plan- Growth,B ,10,,
540552,AXISAEGPG,Axis Equity Advantage Fund- Series 1 Regular Plan- Growth,B ,10,,
540570,SFIVL,Spring Fields Infraventure Ltd,XT,10,Construction &amp; Engineering,
540586,IPRU2969,ICICI Prudential Value Fund Series 14 - Cumulative,B ,10,,
540587,IPRU2970,ICICI Prudential Value Fund Series 14 - Dividend Payout,B ,10,,
540588,IPRU9171,ICICI Prudential Value Fund Series 14 - Direct Plan Cumulative,B ,10,,
540589,IPRU9172,ICICI Prudential Value Fund Series 14 - Direct Plan Dividend Payout,B ,10,,
540591,HEOF1126DG,HDFC EOF- II- 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund- Series 2- Direct,B ,10,,
540592,HEOF1126DD,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Direct,B ,10,,
540597,CONTAINER,Containerway International Ltd,XT,10,Transportation - Logistics,
540612,LOWVOLIWIN,ICICI PRUDENTIAL NIFTY LOWVOL 30 iWIN ETF,B ,10,,
540613,GEL,Gautam Exim Ltd,M ,10,Comm.Trading  &amp; Distribution,
540617,BSLRIFS4RG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 REGULAR GROWTH,B ,10,,
540618,BSLRIFS4RD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 REGULAR DIVIDEND,B ,10,,
540619,BSLRIFS4DG,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 DIRECT GROWTH,B ,10,,
540620,BSLRIFS4DD,Aditya Birla Sun Life RESURGENT INDIA FUND – SERIES 4 DIRECT DIVIDEND,B ,10,,
540626,IPRU2987,ICICI PRUDENTIAL VALUE FUND-SERIES 15-CUMULATIVE,B ,10,,
540627,IPRU2988,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIVIDEND PAYOUT,B ,10,,
540629,IPRU9189,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN CUMULATIVE,B ,10,,
540631,IPRU9190,ICICI PRUDENTIAL VALUE FUND-SERIES 15-DIRECT PLAN DIVIDEND PAYOUT,B ,10,,
540634,HEOF1100DG,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION,B ,10,,
540635,HEOF1100DD,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION,B ,10,,
540637,HEOF1100RD,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION,B ,10,,
540671,AXISAHDGG,Axis Equity Advantage Fund - Series 2 Direct Plan - Growth,B ,10,,
540672,AXISAHGPG,Axis Equity Advantage Fund - Series 2 Regular Plan - Growth,B ,10,,
540682,IPRU2991,ICICI Prudential Value Fund - Series 16 - Cumulative Option,B ,10,,
540683,IPRU2992,ICICI Prudential Value Fund - Series 16 - Dividend Payout Option,B ,10,,
540684,IPRU9193,ICICI Prudential Value Fund - Series 16 - Direct Plan Cumulative Option,B ,10,,
540685,IPRU9194,ICICI Prudential Value Fund - Series 16 - Direct Plan Dividend Payout Option,B ,10,,
540696,RUCHINDLTD,Ruchika Industries India Ltd,XT,10,Comm.Trading  &amp; Distribution,
540711,IPRU3003,ICICI PRUDENTIAL VALUE FUND SERIES 17 - CUMULATIVE OPTION,B ,10,,
540712,IPRU3004,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIVIDEND OPTION,B ,10,,
540713,IPRU9205,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN CUMULATIVE OPTION,B ,10,,
540714,IPRU9206,ICICI PRUDENTIAL VALUE FUND SERIES 17 - DIRECT PLAN DIVIDEND OPTION,B ,10,,
540739,ABSLRIF5RG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Growth,B ,10,,
540740,ABSLRIF5RD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Dividend Payout,B ,10,,
540741,ABSLRIF5DG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Growth,B ,10,,
540742,ABSLRIF5DD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Dividend Payout,B ,10,,
540758,RCBFIVADD,Reliance Capital Builder Fund IV - Series A - Direct Plan Dividend Payout Option,B ,10,,
540759,RCBFIVADG,Reliance Capital Builder Fund IV - Series A - Direct Plan Growth Option,B ,10,,
540760,RCBFIVAD,Reliance Capital Builder Fund IV - Series A - Dividend Payout Option,B ,10,,
540761,RCBFIVAG,Reliance Capital Builder Fund IV - Series A - Growth Option,B ,10,,
540763,IPRU3013,ICICI Prudential Value Fund Series 18 - Cumulative Option,B ,10,,
540764,IPRU3014,ICICI Prudential Value Fund Series 18 - Dividend Payout Option,B ,10,,
540765,IPRU9215,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option,B ,10,,
540766,IPRU9216,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option,B ,10,,
540778,RCBFIVBDD,RELIANCE CAPITAL BUILDER FUND IV - SERIES B DIRECT PLAN DIVIDEND PAYOUT OPTION,B ,10,,
540779,RCBFIVBDG,RELIANCE CAPITAL BUILDER FUND IV - SERIES B DIRECT PLAN GROWTH OPTION,B ,10,,
540780,RCBFIVBD,RELIANCE CAPITAL BUILDER FUND IV - SERIES B - DIVIDEND PAYOUT OPTION,B ,10,,
540781,RCBFIVBG,RELIANCE CAPITAL BUILDER FUND IV - SERIES B - GROWTH OPTION,B ,10,,
540783,VRLLOGBBPH,VRLLOGBBPH,P ,10,,
540788,ASPIRA,Aspira Pathlab &amp; Diagnostics Ltd,XT,10,Healthcare Services,
540791,HHOF1140DG,HDFC HOF-I-1140D November 2017(1) - Direct Option - Growth Option,B ,10,,
540792,HHOF1140DD,HDFC HOF-I-1140D November 2017(1) - Direct Option - Dividend Payout Option,B ,10,,
540798,FSC,Future Supply Chain Solutions Ltd,B ,10,Transportation - Logistics,
540801,DACEFDG,DSP BLACKROCK A.C.E. Fund Series 1 - Direct Growth,B ,10,,
540802,DACEFDDP,DSP BLACKROCK A.C.E. Fund Series 1 - Direct - Dividend Payout,B ,10,,
540809,MRCEXIM,MRC Exim Ltd,M ,10,,
540810,SREELBBPH,SREELBBPH,P ,10,,
590082,LOHIASEC,LOHIA SECURITIES LTD.,XT,10,Other Financial Services,
590110,QNIFTY,QUANTUM MUTUAL FUND - QUANTUM INDEX FUND ETF,B ,10,Other Financial Services,
780001,JDL,Jaisukh Dealers Ltd,IP,10,,
780002,GSL,Gracious Software Ltd,IP,10,,
780003,KKIL,Kanak Krishi Implements Ltd,IP,10,,
780004,AUTUMN,Autumn Builders Ltd,IP,10,,
780005,LEAP,Learning Edge Academy of Professionals Ltd,IP,10,,
780006,DEKSON,Dekson Castings Ltd,IP,1000,,
780007,PCPL,Premier Chennai Properties Ltd,IP,10,,
780008,SUPERNOVA,Supernova Advertising Ltd,IP,10,,
780009,MCL,Madhuban Constructions Ltd,IP,10,,
780012,GOKULSOL,Gokul Solutions Ltd,IP,10,,
780013,CITYON,Cityon Systems (India) Ltd,IP,10,,
780014,HASJUICE,Has Lifestyle Ltd,IP,10,,
780015,SANASATECH,Sanasa Tech Feb Ltd,IP,10,,
780016,WEBSL,Web Element Solutions Ltd,IP,10,,
780017,PSAL,Parnav Sports Academy Ltd,IP,10,,
780018,ADHIRAJ,Adhiraj Distributors Ltd,IP,10,,
780019,JIGYASA,Jigyasa Infrastructure Ltd,IP,10,,
780021,LEGACY,Legacy Mercantile Ltd,IP,10,,
509051,INDINFO,INDIAN INFOTECH &amp; SOFTWARE LTD.,XT,1,IT Software Products,0.19
514221,KLIFESTYL,K-Lifestyle &amp; Industries Limited,XT,1,Textiles,0.19
530889,ALKA,ALKA INDIA LTD.,XT,1,Textiles,0.19
532081,KSERASERA,KSS Limited-$,T ,1,Movies &amp; Entertainment,0.19
523387,TRITON,TRITON CORP.LTD.,XT,1,Other Apparels &amp; Accessories,0.2
526622,MFLINDIA,MFL INDIA LTD.,XT,1,Transportation - Logistics,0.2
532090,VANDANA,VANDANA KNITWEAR LTD.,XT,1,Textiles,0.23
531991,AMRAAGRI,AMRAWORLD AGRICO LTD.,XT,1,Textiles,0.24
533110,SPSL,SHREE PRECOATED STEELS LTD.,XT,10,Iron &amp; Steel Products,0.24
514118,ESKAY,ESKAY K'N'IT (INDIA) LTD.,XT,1,Textiles,0.25
531160,SAUMYACAP,Saumya Capital Limited,Z ,10,Misc.Commercial Services,0.25
533189,GOENKA,GOENKA DIAMOND &amp; JEWELS LTD.,Z ,1,Other Apparels &amp; Accessories,0.27
517393,VINTRON,VINTRON INFORMATICS LTD.,XT,1,Computer Hardware,0.31
532166,ALKASEC,ALKA SECURITIES LTD.,XT,1,Finance (including NBFCs),0.31
532336,BARONINF,BARON INFOTECH LTD.,XT,10,IT Software Products,0.32
500394,SOLCT,SOLID CARBIDE TOOLS LTD.,XT,1,Other Industrial Goods,0.33
530699,RAJRAYON,Raj Rayon Industries Limited-$,T ,1,Textiles,0.34
532645,BEEYU,BEEYU OVERSEAS LTD.,XT,10,Comm.Trading  &amp; Distribution,0.35
513418,SMFIL,Smiths &amp; Founders (India) Limited,XT,1,Other Industrial Products,0.36
538575,SOLISMAR,Solis Marketing Ltd,XT,1,Comm.Trading  &amp; Distribution,0.38
500254,UTTAMVALUE,UTTAM VALUE STEELS LTD.,B ,1,Iron &amp; Steel/Interm.Products,0.39
514366,CITIZYN,CITIZEN YARNS LTD.,XT,5,Textiles,0.39
532041,HINDBIO,HINDUSTAN BIO SCIENCES LTD.,XT,10,IT Software Products,0.39
521030,NAKODA,Nakoda Limited-$,T ,5,Textiles,0.42
539200,NOBPOL,Noble Polymers Ltd,XT,5,Plastic Products,0.44
532354,VIRGOGLOB,Virgo Global Ltd,XT,4,IT Software Products,0.45
539962,QFSL,Quest Financial Services Ltd,XT,10,Finance (including NBFCs),0.45
512417,TRITRADE,TRINITY TRADELINK LIMITED,XT,1,Misc.Commercial Services,0.49
531663,YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD.,XT,1,Household Products,0.49
514144,UNIWORTH,UNIWORTH LTD.,XT,10,Textiles,0.5
500277,MIDINDIA,MID INDIA INDUSTRIES LTD.,XT,10,Textiles,0.58
524796,VARDHCH,VARDHAMAN LABORATORIES LTD.,P ,10,Pharmaceuticals,0.62
508860,DIAMANT,Diamant Infrastructure Limited,XT,2,Construction &amp; Engineering,0.63
526887,INDOCRED,INDO CREDIT CAPITAL LTD.,XT,10,Finance (including NBFCs),0.69
533301,SPYL,SHEKHAWATI POLY-YARN LTD.,T ,1,Textiles,0.73
531102,SURANACORP,SURANA CORPORATION LTD.,T ,10,Comm.Trading  &amp; Distribution,0.82
511493,VCKCAP,VCK CAPITAL MARKET SERVICES LTD.,XT,10,Finance (including NBFCs),0.86
534920,COVIDH,COVIDH TECHNOLOGIES LIMITED,XT,10,IT Consulting &amp; Software,0.86
531621,CENTERAC,CENTERAC TECHNOLOGIES LTD.,XT,1,Internet Software &amp; Services,0.87
530439,SIDDHA,SIDDHA VENTURES LTD.,XT,10,Finance (including NBFCs),0.88
517224,SUJANAUNI,SUJANA UNIVERSAL INDUSTRIES LTD.-$,T ,10,Other Industrial Products,0.9
531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,XT,2,Other Financial Services,0.9
530243,MANGASOF,MANGALYA SOFT-TECH LTD.,XT,10,IT Software Products,0.91
532378,UNIVARTS,UNIVERSAL ARTS LTD.,XT,10,Movies &amp; Entertainment,0.91
524661,WELCURE,WELCURE DRUGS &amp; PHARMACEUTICALS LTD.,XT,10,Pharmaceuticals,0.93
526843,ATLANTADEV,Atlanta Devcon Limited,XT,10,Comm.Trading  &amp; Distribution,0.95
526735,EXCAST,Excel Castronics Limited,Z ,2,Commodity Chemicals,0.97
526187,ASHRAM,ASHRAM ONLINE.COM LTD.,XT,10,Healthcare Services,0.98
590126,GRADIENTE,GRADIENTE INFOTAINMENT LTD.,XT,10,Advertising &amp; Media,0.98
531712,TRILOGIC,TRILOGIC DIGITAL MEDIA LTD.,XT,10,Movies &amp; Entertainment,1
500372,SAMTEL,SAMTEL COLOR LTD.,T ,10,Consumer Electronics,1.02
519299,PRIMIND,PRIME INDUSTRIES LTD.,Z ,10,Edible Oils,1.02
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA) LTD.,XT,10,Containers &amp; Packaging,1.02
531448,SAFALSEC,Safal Securities Ltd,XT,10,Misc.Commercial Services,1.05
532316,SKUMAR,S KUMARS.COM LTD.,XT,10,Internet Software &amp; Services,1.05
531682,CATECH,CAT TECHNOLOGIES LTD.,XT,10,IT Consulting &amp; Software,1.06
532778,LITL,LANCO INFRATECH LTD.,B ,1,Electric Utilities,1.08
526115,KARANWO,KARAN WOO-SIN LTD.,XT,10,Other Apparels &amp; Accessories,1.09
531216,COMFINTE,COMFORT INTECH LTD.-$,XT,1,Finance (including NBFCs),1.1
532874,SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.,XT,10,Electric Utilities,1.19
530445,SUMERUIND,SUMERU INDUSTRIES LTD.,XT,1,Comm.Trading  &amp; Distribution,1.2
523419,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,T ,10,Telecom Cables,1.22
530801,DIAMOND,DIAMOND INFOSYSTEMS LTD.,XT,1,IT Consulting &amp; Software,1.25
531910,TOHELPH,TOHEAL PHARMACHEM LTD.,XT,10,Pharmaceuticals,1.27
532643,SGFL,SHREE GANESH FORGINGS LTD.,T ,10,Other Industrial Products,1.29
506016,JRIIIL,JRI Industries &amp; Infrastructure Limited,XT,2,Construction &amp; Engineering,1.32
530765,DEVKI,DEVKI LEASING &amp; FINANCE LTD.,XT,10,Finance (including NBFCs),1.32
533276,BSLIMITED,BS LTD.,B ,1,Construction &amp; Engineering,1.34
539486,GEETANJ,Geetanjali Credit and Capital Ltd,XT,10,Finance (including NBFCs),1.37
533401,SERVALL,SERVALAKSHMI PAPER LTD.,Z ,10,Paper &amp; Paper Products,1.38
533321,BILENERGY,BIL ENERGY SYSTEMS LTD.,T ,1,Other Elect.Equip./ Prod.,1.41
532397,ARMSPAPER,ARMS PAPER LTD.,Z ,10,Paper &amp; Paper Products,1.43
539352,PBFL,P. B. Films Ltd,M ,10,Movies &amp; Entertainment,1.43
513414,SMPL,Splendid Metal Products Ltd,T ,5,Iron &amp; Steel/Interm.Products,1.44
526504,DOLPHMED,DOLPHIN MEDICAL SERVICES LTD.,XT,10,Healthcare Services,1.45
531590,BILPOWER,BILPOWER LTD.,T ,10,Other Elect.Equip./ Prod.,1.45
570003,GUJNREDVR,Gujarat NRE Coke  Ltd,B ,10,Coal,1.46
519500,BKV,BKV INDUSTRIES LTD.,XT,1,Packaged Foods,1.48
507652,RATNAMAGRO,Ratnamani Agro Industries Ltd,Z ,10,Edible Oils,1.51
500142,FGP,FGP LTD.,XT,10,Finance (including NBFCs),1.52
508998,STEERINTER,STERLING INTERNATIONAL ENTERPRISES LTD.-$,XT,1,IT Consulting &amp; Software,1.55
533093,RAJOIL,RAJ OIL MILLS LTD.,Z ,10,Edible Oils,1.59
530251,RISAINTL,RISA INTERNATIONAL LTD.,XT,2,Comm.Trading  &amp; Distribution,1.6
538952,ALFL,Abhinav Leasing &amp; Finance Ltd,XT,1,Finance (including NBFCs),1.6
522209,YOGISUNG,YOGI SUNG-WON (INDIA) LTD.,XT,10,Other Financial Services,1.61
534535,BGPL,Bio Green Papers Ltd,XT,10,Paper &amp; Paper Products,1.67
500058,BIHSPONG,BIHAR SPONGE IRON LTD.,XT,10,Iron &amp; Steel/Interm.Products,1.7
531781,SAPANCHEM,SAPAN CHEMICALS LTD.,Z ,10,IT Consulting &amp; Software,1.7
506146,VIVIDHA,VISAGAR POLYTEX LTD.,B ,1,Textiles,1.71
533015,NUTEK,NU TEK INDIA LTD.,B ,5,Other Telecom Services,1.71
512579,GUJNRECOKE,GUJARAT NRE COKE LTD.,T ,10,Coal,1.72
520121,ARCEEIN,ARCEE INDUSTRIES LTD.,XT,10,Plastic Products,1.72
512047,ROYALIND,Royal India Corporation Limited,XT,10,Other Apparels &amp; Accessories,1.73
504673,UNIVPRIM,UNIVERSAL PRIME ALUMINIUM LTD.,XT,10,Aluminium,1.74
533569,SRSLTD,SRS LTD.,B ,10,Other Apparels &amp; Accessories,1.74
532403,4THGEN,FOURTH GENERATION INFORMATION SYSTEMS LTD.,XT,10,IT Software Products,1.76
537800,MANGIND,Mangalam Industrial Finance Ltd,XT,1,Finance (including NBFCs),1.8
532866,QUINTEGRA,QUINTEGRA SOLUTIONS LTD.,T ,10,IT Consulting &amp; Software,1.83
526441,VISIONCINE,VISION CINEMAS LTD.,XT,1,Advertising &amp; Media,1.84
517164,ZENITHCOMP,ZENITH COMPUTERS LTD.,XT,10,Computer Hardware,1.87
512405,IPOWER,I-POWER SOLUTIONS INDIA LTD.,XT,10,Internet Software &amp; Services,1.95
531612,KGNIND,KGN INDUSTRIES LTD.,XT,1,Exploration &amp; Production,1.96
532398,UMESLTD,Usha Martin Education &amp; Solutions Limited,B ,1,IT Software Products,1.97
539198,CAPFIN,Capfin India Ltd,XT,10,Other Financial Services,1.97
533178,PRADIP,Pradip Overseas Ltd,B ,10,Textiles,1.99
500371,SAMTELIN,SAMTEL INDIA LTD.-$,XT,10,Consumer Electronics,2
504378,NYSSACORP,Nyssa Corporation Limited,XT,1,Comm.Trading  &amp; Distribution,2
530885,AURUMSOFT,Aurum Soft Systems Limited,XT,2,IT Consulting &amp; Software,2.03
532690,RAMSARUP,RAMSARUP INDUSTRIES LTD.,T ,10,Iron &amp; Steel/Interm.Products,2.03
590070,RADAAN,RADAAN MEDIAWORKS (I) LTD.,B ,2,Movies &amp; Entertainment,2.05
526081,SCAGRO,SC Agrotech Ltd,XT,10,Packaged Foods,2.06
530093,ACEEDU,ACE Edutrend Ltd,XT,10,Education,2.07
526483,EDUEXEL,Eduexel Infotainment Limited,XT,10,Photographic Products,2.1
539992,LLOYDSTEEL,Lloyds Steels Industries Ltd,T ,1,Industrial Machinery,2.1
514348,WINSOME,WINSOME YARNS LTD.,B ,10,Textiles,2.12
526139,TRABI,TRANSGENE BIOTEK LTD.,XT,10,Healthcare Services,2.13
531917,TWINSTAR,Twinstar Industries Limited,XT,10,IT Software Products,2.14
531934,SUPREMETEX,SUPREME TEX MART LTD.,B ,5,Textiles,2.14
530811,NETVISTAIT,NETVISTA INFORMATION TECHNOLOGY LTD.,T ,10,IT Software Products,2.15
531433,SUNGOLD,SUNGOLD CAPITAL LTD.,XT,10,Finance (including NBFCs),2.15
531687,KGL,KARUTURI GLOBAL LTD.,T ,1,Other Agricultural Products,2.15
516098,VENTURA,VENTURA TEXTILES LTD.,XT,10,Textiles,2.23
533109,EUROMULTI,EURO MULTIVISION LTD.,B ,10,Storage Media &amp; Peripherals,2.25
538570,ACHAL,Achal Investments Ltd,XT,1,Other Financial Services,2.32
513291,PREMPIPES,PREMIER PIPES LTD.,XT,10,Iron &amp; Steel Products,2.33
531207,RAYLA,RAYMED LABS LTD.,XT,10,Pharmaceuticals,2.33
539278,SYMBIOX,Symbiox Investment &amp; Trading Company Ltd,XT,10,Other Financial Services,2.39
521080,PASARI,PASARI SPINNING MILLS LTD.,XT,10,Textiles,2.4
517494,ACCEL,ACCEL TRANSMATIC LTD.,XT,10,Storage Media &amp; Peripherals,2.54
531524,ICSA,ICSA (INDIA) LTD.-$,B ,2,Other Elect.Equip./ Prod.,2.54
532886,SELMCL,SEL MANUFACTURING COMPANY LTD.,B ,10,Textiles,2.6
531830,TODAYS,Todays Writing Instruments Ltd,T ,10,Non-Durable Household Prod.,2.61
524572,PHARMAID,PHARMAIDS PHARMACEUTICALS LTD.,XT,10,Pharmaceuticals,2.62
511760,SEVENHILL,Seven Hill Industries Limited,XT,10,Finance (including NBFCs),2.66
523523,RAINBOWPAP,RAINBOW PAPERS LTD.-$,T ,2,Paper &amp; Paper Products,2.69
526683,HOTELRUGBY,HOTEL RUGBY LTD.,T ,10,Hotels,2.7
508956,HBLEAS,HB LEASING &amp; FINANCE CO.LTD.,XT,10,Finance (including NBFCs),2.71
531648,MAHAVIRIND,Mahavir Industries Limited,XT,5,Copper,2.75
